
           ####      G N O M              Version 5.0 (r8972)      ####
                                               Tue Sep 12 15:34:13 2017

           ####      Configuration                                 ####

    System Type:                   arbitrary monodisperse (job = 0)
    Minimum characteristic size:         0.0000
    Maximum characteristic size:        70.0000
    rad56:                               0.0000
    Force 0.0 at r = rmin:                  yes
    Force 0.0 at r = rmax:                  yes
    Initial alpha:                       0.0000
    Initial random seed:      23164226928861160
    Points in real space:                   228

    Input  1:                      C:/Users/admin/Desktop/SAXS1.dat
    First data point used:                    4
    Last data point used:                   500
    Scaling coefficient:             0.1000E+01
    Experimental setup:            point collimation


           ####      Results                                       ####

    Parameter    DISCRP  OSCILL  STABIL  SYSDEV  POSITV  VALCEN  SMOOTH
    Weight        1.000   3.000   3.000   3.000   1.000   1.000   2.000
    Sigma         0.300   0.600   0.120   0.120   0.120   0.120   0.600
    Ideal         0.700   1.100   0.000   1.000   1.000   0.950   0.000
    Current       1.639   1.589   0.008   0.665   1.000   0.802   0.204
               --------------------------------------------------------
    Estimate      0.000   0.514   0.995   0.000   1.000   0.219   0.891

    Angular range:                       0.0212 to       0.2650
    Reciprocal space Rg:             0.2093E+02
    Reciprocal space I(0):           0.6637E+02

    Real space range:                    0.0000 to      70.0000
    Real space Rg:                   0.2098E+02 +-   0.1428E+00
    Real space I(0):                 0.6637E+02 +-   0.5582E+00

    Highest ALPHA (theor):           0.2463E+05
    Current ALPHA:                   0.6857E+01

    Total Estimate:                      0.5379 (a REASONABLE solution)



           ####      Experimental Data and Fit                     ####

      S          J EXP       ERROR       J REG       I REG
   0.163821E+00   0.713220E+01   0.194859E+00   0.682898E+01   0.682898E+01
   0.164313E+00   0.677180E+01   0.193320E+00   0.676951E+01   0.676951E+01
   0.164805E+00   0.696222E+01   0.198559E+00   0.671032E+01   0.671032E+01
   0.165297E+00   0.683698E+01   0.192831E+00   0.665140E+01   0.665140E+01
   0.165788E+00   0.678227E+01   0.192402E+00   0.659287E+01   0.659287E+01
   0.166280E+00   0.684078E+01   0.191417E+00   0.653449E+01   0.653449E+01
   0.166772E+00   0.671800E+01   0.186907E+00   0.647638E+01   0.647638E+01
   0.167263E+00   0.619840E+01   0.185952E+00   0.641864E+01   0.641864E+01
   0.167755E+00   0.627461E+01   0.185952E+00   0.636111E+01   0.636111E+01
   0.168247E+00   0.621169E+01   0.188238E+00   0.630384E+01   0.630384E+01
   0.168738E+00   0.616797E+01   0.186351E+00   0.624684E+01   0.624684E+01
   0.169230E+00   0.607877E+01   0.185039E+00   0.619010E+01   0.619010E+01
   0.169722E+00   0.594358E+01   0.182363E+00   0.613363E+01   0.613363E+01
   0.170213E+00   0.605061E+01   0.178307E+00   0.607743E+01   0.607743E+01
   0.170705E+00   0.580041E+01   0.181518E+00   0.602148E+01   0.602148E+01
   0.171197E+00   0.582073E+01   0.174012E+00   0.596580E+01   0.596580E+01
   0.171688E+00   0.590146E+01   0.174622E+00   0.591038E+01   0.591038E+01
   0.172180E+00   0.572122E+01   0.177044E+00   0.585522E+01   0.585522E+01
   0.172671E+00   0.570273E+01   0.171637E+00   0.580032E+01   0.580032E+01
   0.173163E+00   0.564758E+01   0.171082E+00   0.574569E+01   0.574569E+01
   0.173655E+00   0.572145E+01   0.169427E+00   0.569132E+01   0.569132E+01
   0.174146E+00   0.563189E+01   0.171643E+00   0.563721E+01   0.563721E+01
   0.174638E+00   0.543960E+01   0.168957E+00   0.558336E+01   0.558336E+01
   0.175130E+00   0.552272E+01   0.163188E+00   0.552978E+01   0.552978E+01
   0.175621E+00   0.554970E+01   0.165682E+00   0.547645E+01   0.547645E+01
   0.176113E+00   0.529121E+01   0.166491E+00   0.542339E+01   0.542339E+01
   0.176605E+00   0.516582E+01   0.158736E+00   0.537060E+01   0.537060E+01
   0.177096E+00   0.532322E+01   0.154974E+00   0.531807E+01   0.531807E+01
   0.177588E+00   0.514597E+01   0.159697E+00   0.526580E+01   0.526580E+01
   0.178079E+00   0.531947E+01   0.154379E+00   0.521379E+01   0.521379E+01
   0.178571E+00   0.502201E+01   0.159584E+00   0.516205E+01   0.516205E+01
   0.179063E+00   0.513092E+01   0.150660E+00   0.511058E+01   0.511058E+01
   0.179554E+00   0.505677E+01   0.153928E+00   0.505938E+01   0.505938E+01
   0.180046E+00   0.489674E+01   0.151703E+00   0.500844E+01   0.500844E+01
   0.180537E+00   0.490160E+01   0.146902E+00   0.495777E+01   0.495777E+01
   0.181029E+00   0.471229E+01   0.147048E+00   0.490737E+01   0.490737E+01
   0.181521E+00   0.489850E+01   0.141369E+00   0.485724E+01   0.485724E+01
   0.182012E+00   0.479365E+01   0.146955E+00   0.480738E+01   0.480738E+01
   0.182504E+00   0.474580E+01   0.143810E+00   0.475779E+01   0.475779E+01
   0.182995E+00   0.463822E+01   0.142374E+00   0.470847E+01   0.470847E+01
   0.183487E+00   0.463300E+01   0.139147E+00   0.465943E+01   0.465943E+01
   0.183979E+00   0.464131E+01   0.138990E+00   0.461066E+01   0.461066E+01
   0.184470E+00   0.462047E+01   0.139239E+00   0.456216E+01   0.456216E+01
   0.184962E+00   0.462176E+01   0.138614E+00   0.451394E+01   0.451394E+01
   0.185453E+00   0.452582E+01   0.138653E+00   0.446600E+01   0.446600E+01
   0.185945E+00   0.452260E+01   0.135775E+00   0.441833E+01   0.441833E+01
   0.186436E+00   0.445346E+01   0.135678E+00   0.437095E+01   0.437095E+01
   0.186928E+00   0.436197E+01   0.133604E+00   0.432384E+01   0.432384E+01
   0.187420E+00   0.433566E+01   0.130859E+00   0.427701E+01   0.427701E+01
   0.187911E+00   0.420359E+01   0.130070E+00   0.423046E+01   0.423046E+01
   0.188403E+00   0.421712E+01   0.126108E+00   0.418420E+01   0.418420E+01
   0.188894E+00   0.406923E+01   0.126514E+00   0.413822E+01   0.413822E+01
   0.189386E+00   0.403084E+01   0.122077E+00   0.409252E+01   0.409252E+01
   0.189877E+00   0.397156E+01   0.120925E+00   0.404710E+01   0.404710E+01
   0.190369E+00   0.400668E+01   0.119147E+00   0.400198E+01   0.400198E+01
   0.190860E+00   0.401522E+01   0.120200E+00   0.395713E+01   0.395713E+01
   0.191352E+00   0.392501E+01   0.120457E+00   0.391258E+01   0.391258E+01
   0.191844E+00   0.395810E+01   0.117750E+00   0.386831E+01   0.386831E+01
   0.192335E+00   0.380240E+01   0.118743E+00   0.382433E+01   0.382433E+01
   0.192827E+00   0.378721E+01   0.114072E+00   0.378064E+01   0.378064E+01
   0.193318E+00   0.373511E+01   0.113616E+00   0.373724E+01   0.373724E+01
   0.193810E+00   0.377764E+01   0.112053E+00   0.369414E+01   0.369414E+01
   0.194301E+00   0.372741E+01   0.113329E+00   0.365135E+01   0.365135E+01
   0.194793E+00   0.362635E+01   0.111822E+00   0.360882E+01   0.360882E+01
   0.195284E+00   0.366109E+01   0.108791E+00   0.356656E+01   0.356656E+01
   0.195776E+00   0.351571E+01   0.109833E+00   0.352463E+01   0.352463E+01
   0.196267E+00   0.355030E+01   0.105471E+00   0.348298E+01   0.348298E+01
   0.196759E+00   0.337944E+01   0.106509E+00   0.344163E+01   0.344163E+01
   0.197250E+00   0.343953E+01   0.101383E+00   0.340058E+01   0.340058E+01
   0.197742E+00   0.326769E+01   0.103186E+00   0.335982E+01   0.335982E+01
   0.198233E+00   0.332655E+01   0.980306E-01   0.331936E+01   0.331936E+01
   0.198725E+00   0.329614E+01   0.997966E-01   0.327919E+01   0.327919E+01
   0.199216E+00   0.326415E+01   0.988841E-01   0.323932E+01   0.323932E+01
   0.199708E+00   0.306243E+01   0.979245E-01   0.319975E+01   0.319975E+01
   0.200199E+00   0.315197E+01   0.918729E-01   0.316048E+01   0.316048E+01
   0.200691E+00   0.299733E+01   0.945592E-01   0.312150E+01   0.312150E+01
   0.201182E+00   0.308602E+01   0.899198E-01   0.308282E+01   0.308282E+01
   0.201674E+00   0.319196E+01   0.925806E-01   0.304444E+01   0.304444E+01
   0.202165E+00   0.317990E+01   0.957589E-01   0.300636E+01   0.300636E+01
   0.202657E+00   0.288817E+01   0.953970E-01   0.296858E+01   0.296858E+01
   0.203148E+00   0.295641E+01   0.866452E-01   0.293110E+01   0.293110E+01
   0.203640E+00   0.296440E+01   0.886923E-01   0.289392E+01   0.289392E+01
   0.204131E+00   0.281593E+01   0.889319E-01   0.285703E+01   0.285703E+01
   0.204623E+00   0.278654E+01   0.844779E-01   0.282044E+01   0.282044E+01
   0.205114E+00   0.275620E+01   0.835961E-01   0.278416E+01   0.278416E+01
   0.205606E+00   0.278074E+01   0.826861E-01   0.274817E+01   0.274817E+01
   0.206097E+00   0.276367E+01   0.834221E-01   0.271248E+01   0.271248E+01
   0.206588E+00   0.268128E+01   0.829101E-01   0.267709E+01   0.267709E+01
   0.207080E+00   0.262704E+01   0.804383E-01   0.264200E+01   0.264200E+01
   0.207571E+00   0.251241E+01   0.788112E-01   0.260721E+01   0.260721E+01
   0.208063E+00   0.249384E+01   0.753722E-01   0.257271E+01   0.257271E+01
   0.208554E+00   0.260711E+01   0.748152E-01   0.253851E+01   0.253851E+01
   0.209046E+00   0.246622E+01   0.782133E-01   0.250461E+01   0.250461E+01
   0.209537E+00   0.231652E+01   0.739865E-01   0.247101E+01   0.247101E+01
   0.210029E+00   0.239933E+01   0.694957E-01   0.243771E+01   0.243771E+01
   0.210520E+00   0.240771E+01   0.719798E-01   0.240469E+01   0.240469E+01
   0.211011E+00   0.235415E+01   0.722313E-01   0.237198E+01   0.237198E+01
   0.211503E+00   0.229543E+01   0.706244E-01   0.233957E+01   0.233957E+01
   0.211994E+00   0.232906E+01   0.688630E-01   0.230744E+01   0.230744E+01
   0.212486E+00   0.229922E+01   0.698718E-01   0.227561E+01   0.227561E+01
   0.212977E+00   0.225686E+01   0.689767E-01   0.224408E+01   0.224408E+01
   0.213468E+00   0.219481E+01   0.677057E-01   0.221284E+01   0.221284E+01
   0.213960E+00   0.212247E+01   0.658444E-01   0.218189E+01   0.218189E+01
   0.214451E+00   0.210271E+01   0.636741E-01   0.215123E+01   0.215123E+01
   0.214943E+00   0.204649E+01   0.630813E-01   0.212087E+01   0.212087E+01
   0.215434E+00   0.202302E+01   0.613946E-01   0.209079E+01   0.209079E+01
   0.215926E+00   0.204768E+01   0.606906E-01   0.206100E+01   0.206100E+01
   0.216417E+00   0.207267E+01   0.614305E-01   0.203151E+01   0.203151E+01
   0.216908E+00   0.204981E+01   0.621801E-01   0.200230E+01   0.200230E+01
   0.217400E+00   0.195479E+01   0.614943E-01   0.197338E+01   0.197338E+01
   0.217891E+00   0.197870E+01   0.586438E-01   0.194474E+01   0.194474E+01
   0.218382E+00   0.189564E+01   0.593611E-01   0.191639E+01   0.191639E+01
   0.218874E+00   0.185468E+01   0.568693E-01   0.188832E+01   0.188832E+01
   0.219365E+00   0.192291E+01   0.556404E-01   0.186054E+01   0.186054E+01
   0.219857E+00   0.182461E+01   0.576873E-01   0.183304E+01   0.183304E+01
   0.220348E+00   0.174255E+01   0.547383E-01   0.180582E+01   0.180582E+01
   0.220839E+00   0.176228E+01   0.522765E-01   0.177889E+01   0.177889E+01
   0.221331E+00   0.180196E+01   0.528684E-01   0.175223E+01   0.175223E+01
   0.221822E+00   0.182128E+01   0.540589E-01   0.172585E+01   0.172585E+01
   0.222313E+00   0.156127E+01   0.546384E-01   0.169974E+01   0.169974E+01
   0.222805E+00   0.156784E+01   0.468381E-01   0.167392E+01   0.167392E+01
   0.223296E+00   0.170727E+01   0.470352E-01   0.164836E+01   0.164836E+01
   0.223787E+00   0.168211E+01   0.512181E-01   0.162309E+01   0.162309E+01
   0.224279E+00   0.152598E+01   0.504633E-01   0.159808E+01   0.159808E+01
   0.224770E+00   0.155054E+01   0.457793E-01   0.157335E+01   0.157335E+01
   0.225261E+00   0.154438E+01   0.465163E-01   0.154888E+01   0.154888E+01
   0.225753E+00   0.157404E+01   0.463315E-01   0.152469E+01   0.152469E+01
   0.226244E+00   0.159702E+01   0.472213E-01   0.150076E+01   0.150076E+01
   0.226735E+00   0.150082E+01   0.479107E-01   0.147713E+01   0.147713E+01
   0.227227E+00   0.142030E+01   0.450245E-01   0.145372E+01   0.145372E+01
   0.227718E+00   0.161709E+01   0.426091E-01   0.143057E+01   0.143057E+01
   0.228209E+00   0.150515E+01   0.485126E-01   0.140770E+01   0.140770E+01
   0.228701E+00   0.138663E+01   0.451545E-01   0.138510E+01   0.138510E+01
   0.229192E+00   0.122081E+01   0.415989E-01   0.136275E+01   0.136275E+01
   0.229683E+00   0.128306E+01   0.366242E-01   0.134066E+01   0.134066E+01
   0.230175E+00   0.139220E+01   0.384917E-01   0.131883E+01   0.131883E+01
   0.230666E+00   0.131725E+01   0.417661E-01   0.129725E+01   0.129725E+01
   0.231157E+00   0.115858E+01   0.395176E-01   0.127593E+01   0.127593E+01
   0.231648E+00   0.128460E+01   0.347575E-01   0.125487E+01   0.125487E+01
   0.232140E+00   0.120236E+01   0.385381E-01   0.123405E+01   0.123405E+01
   0.232631E+00   0.116938E+01   0.360707E-01   0.121348E+01   0.121348E+01
   0.233122E+00   0.128656E+01   0.350815E-01   0.119317E+01   0.119317E+01
   0.233614E+00   0.120729E+01   0.385967E-01   0.117310E+01   0.117310E+01
   0.234105E+00   0.119586E+01   0.362188E-01   0.115328E+01   0.115328E+01
   0.234596E+00   0.108737E+01   0.358757E-01   0.113370E+01   0.113370E+01
   0.235087E+00   0.108322E+01   0.326210E-01   0.111437E+01   0.111437E+01
   0.235579E+00   0.963612E+00   0.324966E-01   0.109527E+01   0.109527E+01
   0.236070E+00   0.102210E+01   0.289084E-01   0.107642E+01   0.107642E+01
   0.236561E+00   0.111008E+01   0.306631E-01   0.105781E+01   0.105781E+01
   0.237052E+00   0.106048E+01   0.333025E-01   0.103943E+01   0.103943E+01
   0.237544E+00   0.116019E+01   0.318145E-01   0.102130E+01   0.102130E+01
   0.238035E+00   0.102574E+01   0.348057E-01   0.100339E+01   0.100339E+01
   0.238526E+00   0.967452E+00   0.307723E-01   0.985721E+00   0.985721E+00
   0.239017E+00   0.954754E+00   0.290235E-01   0.968282E+00   0.968282E+00
   0.239509E+00   0.901775E+00   0.286426E-01   0.951073E+00   0.951073E+00
   0.240000E+00   0.926868E+00   0.270532E-01   0.934094E+00   0.934094E+00
   0.240491E+00   0.949845E+00   0.278060E-01   0.917341E+00   0.917341E+00
   0.240982E+00   0.924963E+00   0.284953E-01   0.900815E+00   0.900815E+00
   0.241473E+00   0.948118E+00   0.277489E-01   0.884513E+00   0.884513E+00
   0.241965E+00   0.862893E+00   0.284435E-01   0.868434E+00   0.868434E+00
   0.242456E+00   0.821978E+00   0.258868E-01   0.852577E+00   0.852577E+00
   0.242947E+00   0.807481E+00   0.246593E-01   0.836937E+00   0.836937E+00
   0.243438E+00   0.746106E+00   0.242244E-01   0.821520E+00   0.821520E+00
   0.243930E+00   0.849191E+00   0.223832E-01   0.806319E+00   0.806319E+00
   0.244421E+00   0.719461E+00   0.254757E-01   0.791334E+00   0.791334E+00
   0.244912E+00   0.765140E+00   0.215838E-01   0.776562E+00   0.776562E+00
   0.245403E+00   0.790887E+00   0.229542E-01   0.762003E+00   0.762003E+00
   0.245894E+00   0.807406E+00   0.237266E-01   0.747656E+00   0.747656E+00
   0.246385E+00   0.700299E+00   0.242222E-01   0.733519E+00   0.733519E+00
   0.246877E+00   0.678446E+00   0.210090E-01   0.719589E+00   0.719589E+00
   0.247368E+00   0.829478E+00   0.203534E-01   0.705866E+00   0.705866E+00
   0.247859E+00   0.569886E+00   0.248843E-01   0.692349E+00   0.692349E+00
   0.248350E+00   0.606794E+00   0.170966E-01   0.679036E+00   0.679036E+00
   0.248841E+00   0.705807E+00   0.182038E-01   0.665925E+00   0.665925E+00
   0.249333E+00   0.818029E+00   0.211742E-01   0.653016E+00   0.653016E+00
   0.249824E+00   0.491884E+00   0.245409E-01   0.640306E+00   0.640306E+00
   0.250315E+00   0.702469E+00   0.147565E-01   0.627794E+00   0.627794E+00
   0.250806E+00   0.666197E+00   0.210741E-01   0.615478E+00   0.615478E+00
   0.251297E+00   0.636252E+00   0.199859E-01   0.603358E+00   0.603358E+00
   0.251788E+00   0.729292E+00   0.190876E-01   0.591432E+00   0.591432E+00
   0.252279E+00   0.454216E+00   0.218788E-01   0.579697E+00   0.579697E+00
   0.252771E+00   0.603457E+00   0.136265E-01   0.568154E+00   0.568154E+00
   0.253262E+00   0.521489E+00   0.181037E-01   0.556800E+00   0.556800E+00
   0.253753E+00   0.478858E+00   0.156447E-01   0.545634E+00   0.545634E+00
   0.254244E+00   0.620831E+00   0.143657E-01   0.534654E+00   0.534654E+00
   0.254735E+00   0.529161E+00   0.186249E-01   0.523859E+00   0.523859E+00
   0.255226E+00   0.499066E+00   0.158748E-01   0.513248E+00   0.513248E+00
   0.255717E+00   0.620172E+00   0.149720E-01   0.502819E+00   0.502819E+00
   0.256208E+00   0.412729E+00   0.186052E-01   0.492570E+00   0.492570E+00
   0.256699E+00   0.380693E+00   0.123819E-01   0.482501E+00   0.482501E+00
   0.257191E+00   0.518335E+00   0.114208E-01   0.472609E+00   0.472609E+00
   0.257682E+00   0.464211E+00   0.155500E-01   0.462894E+00   0.462894E+00
   0.258173E+00   0.436720E+00   0.139263E-01   0.453353E+00   0.453353E+00
   0.258664E+00   0.443377E+00   0.131016E-01   0.443983E+00   0.443983E+00
   0.259155E+00   0.359569E+00   0.133013E-01   0.434806E+00   0.434806E+00
   0.259646E+00   0.488798E+00   0.107871E-01   0.425773E+00   0.425773E+00
   0.260137E+00   0.425819E+00   0.146639E-01   0.416904E+00   0.416904E+00
   0.260628E+00   0.278309E+00   0.127746E-01   0.408222E+00   0.408222E+00
   0.261119E+00   0.347787E+00   0.834927E-02   0.399700E+00   0.399700E+00
   0.261610E+00   0.422670E+00   0.104336E-01   0.391342E+00   0.391342E+00
   0.262101E+00   0.292808E+00   0.126801E-01   0.383148E+00   0.383148E+00
   0.262592E+00   0.291765E+00   0.878425E-02   0.375115E+00   0.375115E+00
   0.263084E+00   0.353823E+00   0.875295E-02   0.367243E+00   0.367243E+00
   0.263575E+00   0.463966E+00   0.106147E-01   0.359529E+00   0.359529E+00
   0.264066E+00   0.345876E+00   0.139190E-01   0.351973E+00   0.351973E+00
   0.264557E+00   0.455689E+00   0.103763E-01   0.344573E+00   0.344573E+00
   0.265048E+00   0.406452E+00   0.136707E-01   0.337327E+00   0.337327E+00

           ####      Real Space Data                               ####

           Distance distribution  function of particle  


      R          P(R)      ERROR

  0.0000E+00  0.0000E+00  0.0000E+00
  0.3084E+00  0.5127E-03  0.5277E-04
  0.6167E+00  0.1309E-02  0.9951E-04
  0.9251E+00  0.2386E-02  0.1402E-03
  0.1233E+01  0.3743E-02  0.1751E-03
  0.1542E+01  0.5374E-02  0.2041E-03
  0.1850E+01  0.7276E-02  0.2274E-03
  0.2159E+01  0.9442E-02  0.2453E-03
  0.2467E+01  0.1187E-01  0.2578E-03
  0.2775E+01  0.1454E-01  0.2653E-03
  0.3084E+01  0.1745E-01  0.2679E-03
  0.3392E+01  0.2060E-01  0.2660E-03
  0.3700E+01  0.2397E-01  0.2598E-03
  0.4009E+01  0.2754E-01  0.2498E-03
  0.4317E+01  0.3131E-01  0.2363E-03
  0.4626E+01  0.3527E-01  0.2198E-03
  0.4934E+01  0.3940E-01  0.2008E-03
  0.5242E+01  0.4369E-01  0.1799E-03
  0.5551E+01  0.4811E-01  0.1581E-03
  0.5859E+01  0.5267E-01  0.1367E-03
  0.6167E+01  0.5733E-01  0.1177E-03
  0.6476E+01  0.6210E-01  0.1041E-03
  0.6784E+01  0.6694E-01  0.9955E-04
  0.7093E+01  0.7184E-01  0.1062E-03
  0.7401E+01  0.7680E-01  0.1225E-03
  0.7709E+01  0.8178E-01  0.1453E-03
  0.8018E+01  0.8678E-01  0.1717E-03
  0.8326E+01  0.9177E-01  0.1999E-03
  0.8634E+01  0.9675E-01  0.2287E-03
  0.8943E+01  0.1017E+00  0.2572E-03
  0.9251E+01  0.1066E+00  0.2849E-03
  0.9559E+01  0.1114E+00  0.3113E-03
  0.9868E+01  0.1161E+00  0.3361E-03
  0.1018E+02  0.1208E+00  0.3590E-03
  0.1048E+02  0.1253E+00  0.3798E-03
  0.1079E+02  0.1297E+00  0.3983E-03
  0.1110E+02  0.1340E+00  0.4143E-03
  0.1141E+02  0.1381E+00  0.4279E-03
  0.1172E+02  0.1421E+00  0.4389E-03
  0.1203E+02  0.1459E+00  0.4473E-03
  0.1233E+02  0.1495E+00  0.4532E-03
  0.1264E+02  0.1529E+00  0.4566E-03
  0.1295E+02  0.1561E+00  0.4576E-03
  0.1326E+02  0.1591E+00  0.4565E-03
  0.1357E+02  0.1619E+00  0.4535E-03
  0.1388E+02  0.1645E+00  0.4488E-03
  0.1419E+02  0.1669E+00  0.4428E-03
  0.1449E+02  0.1690E+00  0.4359E-03
  0.1480E+02  0.1709E+00  0.4285E-03
  0.1511E+02  0.1726E+00  0.4213E-03
  0.1542E+02  0.1740E+00  0.4146E-03
  0.1573E+02  0.1752E+00  0.4092E-03
  0.1604E+02  0.1761E+00  0.4056E-03
  0.1634E+02  0.1769E+00  0.4044E-03
  0.1665E+02  0.1774E+00  0.4060E-03
  0.1696E+02  0.1776E+00  0.4107E-03
  0.1727E+02  0.1777E+00  0.4187E-03
  0.1758E+02  0.1775E+00  0.4301E-03
  0.1789E+02  0.1772E+00  0.4445E-03
  0.1819E+02  0.1766E+00  0.4618E-03
  0.1850E+02  0.1758E+00  0.4815E-03
  0.1881E+02  0.1749E+00  0.5031E-03
  0.1912E+02  0.1737E+00  0.5262E-03
  0.1943E+02  0.1724E+00  0.5503E-03
  0.1974E+02  0.1709E+00  0.5750E-03
  0.2004E+02  0.1693E+00  0.5997E-03
  0.2035E+02  0.1675E+00  0.6242E-03
  0.2066E+02  0.1656E+00  0.6481E-03
  0.2097E+02  0.1636E+00  0.6710E-03
  0.2128E+02  0.1615E+00  0.6927E-03
  0.2159E+02  0.1592E+00  0.7130E-03
  0.2189E+02  0.1569E+00  0.7317E-03
  0.2220E+02  0.1545E+00  0.7486E-03
  0.2251E+02  0.1521E+00  0.7636E-03
  0.2282E+02  0.1496E+00  0.7767E-03
  0.2313E+02  0.1470E+00  0.7879E-03
  0.2344E+02  0.1444E+00  0.7970E-03
  0.2374E+02  0.1418E+00  0.8042E-03
  0.2405E+02  0.1392E+00  0.8096E-03
  0.2436E+02  0.1366E+00  0.8131E-03
  0.2467E+02  0.1340E+00  0.8150E-03
  0.2498E+02  0.1314E+00  0.8155E-03
  0.2529E+02  0.1289E+00  0.8147E-03
  0.2559E+02  0.1263E+00  0.8128E-03
  0.2590E+02  0.1239E+00  0.8100E-03
  0.2621E+02  0.1214E+00  0.8067E-03
  0.2652E+02  0.1191E+00  0.8031E-03
  0.2683E+02  0.1168E+00  0.7994E-03
  0.2714E+02  0.1145E+00  0.7959E-03
  0.2744E+02  0.1124E+00  0.7929E-03
  0.2775E+02  0.1103E+00  0.7905E-03
  0.2806E+02  0.1083E+00  0.7891E-03
  0.2837E+02  0.1065E+00  0.7886E-03
  0.2868E+02  0.1046E+00  0.7894E-03
  0.2899E+02  0.1029E+00  0.7913E-03
  0.2930E+02  0.1013E+00  0.7945E-03
  0.2960E+02  0.9980E-01  0.7990E-03
  0.2991E+02  0.9837E-01  0.8046E-03
  0.3022E+02  0.9704E-01  0.8113E-03
  0.3053E+02  0.9581E-01  0.8189E-03
  0.3084E+02  0.9466E-01  0.8272E-03
  0.3115E+02  0.9361E-01  0.8360E-03
  0.3145E+02  0.9264E-01  0.8452E-03
  0.3176E+02  0.9176E-01  0.8546E-03
  0.3207E+02  0.9096E-01  0.8640E-03
  0.3238E+02  0.9024E-01  0.8731E-03
  0.3269E+02  0.8959E-01  0.8819E-03
  0.3300E+02  0.8901E-01  0.8903E-03
  0.3330E+02  0.8849E-01  0.8981E-03
  0.3361E+02  0.8804E-01  0.9052E-03
  0.3392E+02  0.8763E-01  0.9118E-03
  0.3423E+02  0.8727E-01  0.9177E-03
  0.3454E+02  0.8696E-01  0.9231E-03
  0.3485E+02  0.8668E-01  0.9279E-03
  0.3515E+02  0.8643E-01  0.9324E-03
  0.3546E+02  0.8621E-01  0.9367E-03
  0.3577E+02  0.8600E-01  0.9409E-03
  0.3608E+02  0.8580E-01  0.9453E-03
  0.3639E+02  0.8562E-01  0.9500E-03
  0.3670E+02  0.8543E-01  0.9553E-03
  0.3700E+02  0.8524E-01  0.9613E-03
  0.3731E+02  0.8504E-01  0.9684E-03
  0.3762E+02  0.8482E-01  0.9766E-03
  0.3793E+02  0.8458E-01  0.9861E-03
  0.3824E+02  0.8432E-01  0.9971E-03
  0.3855E+02  0.8403E-01  0.1010E-02
  0.3885E+02  0.8370E-01  0.1024E-02
  0.3916E+02  0.8334E-01  0.1039E-02
  0.3947E+02  0.8293E-01  0.1056E-02
  0.3978E+02  0.8249E-01  0.1074E-02
  0.4009E+02  0.8199E-01  0.1094E-02
  0.4040E+02  0.8145E-01  0.1114E-02
  0.4070E+02  0.8086E-01  0.1135E-02
  0.4101E+02  0.8022E-01  0.1157E-02
  0.4132E+02  0.7952E-01  0.1179E-02
  0.4163E+02  0.7877E-01  0.1201E-02
  0.4194E+02  0.7797E-01  0.1222E-02
  0.4225E+02  0.7711E-01  0.1243E-02
  0.4256E+02  0.7620E-01  0.1263E-02
  0.4286E+02  0.7523E-01  0.1282E-02
  0.4317E+02  0.7422E-01  0.1300E-02
  0.4348E+02  0.7315E-01  0.1316E-02
  0.4379E+02  0.7204E-01  0.1331E-02
  0.4410E+02  0.7088E-01  0.1343E-02
  0.4441E+02  0.6968E-01  0.1354E-02
  0.4471E+02  0.6843E-01  0.1363E-02
  0.4502E+02  0.6715E-01  0.1370E-02
  0.4533E+02  0.6584E-01  0.1375E-02
  0.4564E+02  0.6449E-01  0.1378E-02
  0.4595E+02  0.6311E-01  0.1378E-02
  0.4626E+02  0.6171E-01  0.1377E-02
  0.4656E+02  0.6029E-01  0.1375E-02
  0.4687E+02  0.5885E-01  0.1370E-02
  0.4718E+02  0.5740E-01  0.1365E-02
  0.4749E+02  0.5594E-01  0.1358E-02
  0.4780E+02  0.5447E-01  0.1350E-02
  0.4811E+02  0.5300E-01  0.1342E-02
  0.4841E+02  0.5153E-01  0.1333E-02
  0.4872E+02  0.5007E-01  0.1324E-02
  0.4903E+02  0.4862E-01  0.1315E-02
  0.4934E+02  0.4718E-01  0.1307E-02
  0.4965E+02  0.4576E-01  0.1299E-02
  0.4996E+02  0.4435E-01  0.1292E-02
  0.5026E+02  0.4297E-01  0.1286E-02
  0.5057E+02  0.4161E-01  0.1281E-02
  0.5088E+02  0.4027E-01  0.1278E-02
  0.5119E+02  0.3897E-01  0.1275E-02
  0.5150E+02  0.3770E-01  0.1274E-02
  0.5181E+02  0.3646E-01  0.1273E-02
  0.5211E+02  0.3525E-01  0.1274E-02
  0.5242E+02  0.3408E-01  0.1275E-02
  0.5273E+02  0.3294E-01  0.1277E-02
  0.5304E+02  0.3185E-01  0.1279E-02
  0.5335E+02  0.3079E-01  0.1281E-02
  0.5366E+02  0.2976E-01  0.1283E-02
  0.5396E+02  0.2878E-01  0.1284E-02
  0.5427E+02  0.2783E-01  0.1285E-02
  0.5458E+02  0.2691E-01  0.1284E-02
  0.5489E+02  0.2603E-01  0.1283E-02
  0.5520E+02  0.2519E-01  0.1280E-02
  0.5551E+02  0.2438E-01  0.1275E-02
  0.5581E+02  0.2360E-01  0.1269E-02
  0.5612E+02  0.2284E-01  0.1262E-02
  0.5643E+02  0.2212E-01  0.1253E-02
  0.5674E+02  0.2142E-01  0.1243E-02
  0.5705E+02  0.2075E-01  0.1231E-02
  0.5736E+02  0.2010E-01  0.1219E-02
